02-09 17:03:20 2185M    0     0   930M 52.0  100 0.2 0.2 100   0   0   0 0.45 1.12 0.89
02-09 17:03:21 2185M    0     0   930M 52.0  100   0   0 100   0   0   0 0.41 1.10 0.89
02-09 17:03:22 2185M    0     0   930M 52.0  100 0.2 0.4  99   0   0   0 0.41 1.10 0.89
02-09 17:03:23 2185M    0     0   930M 52.0  100   0 0.2 100   0   0   0 0.41 1.10 0.89
02-09 17:03:24 2185M    0     0   930M 52.0  100   0   0 100   0   0   0 0.41 1.10 0.89
02-09 17:03:25 2185M    0     0   930M 52.0  100 0.2 0.2 100   0   0   0 0.41 1.10 0.89
02-09 17:03:26 2185M    0     0   930M  892 1297 0.2 0.2 100   0   0   0 0.38 1.08 0.88
02-09 17:03:27 2185M    0     0   930M 52.0  100   0   0 100   0   0   0 0.38 1.08 0.88
02-09 17:03:28 2211M    0     0   904M 52.0  164 6.5 0.9  93   0   0   0 0.38 1.08 0.88
02-09 17:03:29 2211M    0     0   904M 52.0  100  16 0.8  83   0   0   0 0.38 1.08 0.88
02-09 17:03:30 2211M    0     0   904M 52.0  100  17 0.2  83   0   0   0 0.38 1.08 0.88
02-09 17:03:31 2217M    0     0   897M 52.0  100  12 0.9   - 474   0   0 0.43 1.08 0.88
02-09 17:03:32 2223M    0     0   892M 52.0  100  15 0.3 459   -   0   0 0.43 1.08 0.88
02-09 17:03:33 2221M    0     0   893M 52.0  100  17   0  83   0   0   0 0.43 1.08 0.88
02-09 17:03:34 2221M    0     0   894M 52.0  100  16 0.3  84   0   0   0 0.43 1.08 0.88
02-09 17:03:35 2221M    0     0   894M 52.0  100  17 0.2  83   0   0   0 0.43 1.08 0.88
02-09 17:03:36 2221M    0     0   894M 52.0  100  17   0  83   0   0   0 0.47 1.08 0.88
02-09 17:03:37 2221M    0     0   894M 52.0  100  17 0.5  83   0   0   0 0.47 1.08 0.88
02-09 17:03:38 2221M    0     0   894M 52.0  100  17 0.3  83   0   0   0 0.47 1.08 0.88
02-09 17:03:39 2248M    0     0   866M 52.0  100  17 0.7  83   0   0   0 0.47 1.08 0.88
02-09 17:03:40 2185M    0     0   930M 52.0  100 1.6 0.6  98   0   0   0 0.47 1.08 0.88
02-09 17:03:41 2185M    0     0   930M 52.0  100 0.2 0.2 100   0   0   0 0.43 1.06 0.88
02-09 17:03:42 2185M    0     0   930M  824 1136   0 0.2 100   0   0   0 0.43 1.06 0.88
02-09 17:03:43 2185M    0     0   930M 52.0  100 0.2 0.2 100   0   0   0 0.43 1.06 0.88
02-09 17:03:44 2185M    0     0   930M 52.0  100 0.2 0.4  99   0   0   0 0.43 1.06 0.88
02-09 17:03:45 2185M    0     0   930M 52.0  100   0   0 100   0   0   0 0.43 1.06 0.88
02-09 17:03:46 2185M    0     0   930M 52.0  100   0 0.2 100   0   0   0 0.40 1.04 0.87
02-09 17:03:47 2185M    0     0   930M 52.0  100 0.2 0.2 100   0   0   0 0.40 1.04 0.87
02-09 17:03:48 2185M    0     0   930M 52.0  100   0   0 100   0   0   0 0.40 1.04 0.87
02-09 17:03:49 2211M    0     0   904M 52.0  148 5.1 1.1  94   0   0   0 0.40 1.04 0.87
02-09 17:03:50 2211M    0     0   904M 52.0  100  17 0.3  83   0   0   0 0.40 1.04 0.87
02-09 17:03:51 2211M    0     0   904M 52.0  100  17 0.2  83   0   0   0 0.45 1.04 0.87
02-09 17:03:52 2218M    0     0   896M 52.0  100  16 0.5  83   0   0   0 0.45 1.04 0.87
02-09 17:03:53 2219M    0     0   896M 52.0  100  17 0.3  83   0   0   0 0.45 1.04 0.87
02-09 17:03:54 2225M    0     0   890M 52.0  100  13 0.3   - 470   0   0 0.45 1.04 0.87
02-09 17:03:55 2225M    0     0   890M 52.0  100  13 0.3 469   -   0   0 0.45 1.04 0.87
02-09 17:03:56 2225M    0     0   890M 52.0  100  17   0  83   0   0   0 0.49 1.04 0.87
02-09 17:03:57 2225M    0     0   890M 52.0  100  17 0.3  83   0   0   0 0.49 1.04 0.87
02-09 17:03:58 2225M    0     0   890M 52.0  100  17 0.3  83   0   0   0 0.49 1.04 0.87
02-09 17:03:59 2225M    0     0   890M 52.0  100  17   0  83   0   0   0 0.49 1.04 0.87
02-09 17:04:00 2225M    0     0   890M  104  200  17   0  83   0   0   0 0.49 1.04 0.87
02-09 17:04:01 2227M    0     0   888M 52.0  100  17 0.2  83   0   0   0 0.53 1.04 0.87
02-09 17:04:02 2185M    0     0   930M 52.0  100 7.8 1.3  91   0   0   0 0.53 1.04 0.87
02-09 17:04:03 2185M    0     0   929M 52.0  100 0.2 0.2 100   0   0   0 0.53 1.04 0.87
02-09 17:04:04 2185M    0     0   930M 52.0  100   0 0.2 100   0   0   0 0.53 1.04 0.87
02-09 17:04:05 2185M    0     0   930M 52.0  100   0   0 100   0   0   0 0.53 1.04 0.87
02-09 17:04:06 2185M    0     0   930M 52.0  100 0.2 0.4  99   0   0   0 0.49 1.02 0.87
02-09 17:04:07 2185M    0     0   930M 52.0  100   0 0.2 100   0   0   0 0.49 1.02 0.87
02-09 17:04:08 2185M    0     0   930M 52.0  100 0.2   0 100   0   0   0 0.49 1.02 0.87
02-09 17:04:09 2185M    0     0   930M 52.0  100 0.2 0.2 100   0   0   0 0.49 1.02 0.87
02-09 17:04:10 2211M    0     0   904M  104  232 4.4 0.8  95   0   0   0 0.49 1.02 0.87
02-09 17:04:11 2211M    0     0   904M 52.0  100  17 0.2  83   0   0   0 0.53 1.02 0.87
02-09 17:04:12 2215M    0     0   900M 52.0  100  15 0.5  84   0   0   0 0.53 1.02 0.87
02-09 17:04:13 2185M    0     0   930M 52.0  100 8.0 1.1  91   0   0   0 0.53 1.02 0.87
02-09 17:04:14 2185M    0     0   930M 52.0  100   0   0 100   0   0   0 0.53 1.02 0.87
02-09 17:04:15 2185M    0     0   930M  136  152   0 0.4 100   0   0   0 0.53 1.02 0.87
02-09 17:04:16 2185M    0     0   930M 52.0  100 0.2   0 100   0   0   0 0.49 1.00 0.87
02-09 17:04:17 2185M    0     0   930M 52.0  100   0   0 100   0   0   0 0.49 1.00 0.87
02-09 17:04:18 2185M    0     0   930M    0     0  0.2 0.2 100   0   0   0 0.49 1.00 0.87
02-09 17:04:19 2185M    0     0   930M 52.0  132   0 0.4 100   0   0   0 0.49 1.00 0.87
02-09 17:04:20 2185M    0     0   930M  324  320   0   0 100   0   0   0 0.49 1.00 0.87
02-09 17:04:21 2185M    0     0   930M 52.0  100 0.2 0.2 100   0   0   0 0.45 0.99 0.86
02-09 17:04:22 2185M    0     0   930M 52.0  100 0.2 0.2 100   0   0   0 0.45 0.99 0.86
02-09 17:04:23 2185M    0     0   930M 52.0  100   0   0 100   0   0   0 0.45 0.99 0.86
02-09 17:04:24 2185M    0     0   930M 52.0  100 0.2 0.2 100   0   0   0 0.45 0.99 0.86
02-09 17:04:25 2185M    0     0   930M 52.0  100 0.2   0 100   0   0   0 0.45 0.99 0.86
02-09 17:04:26 2185M    0     0   930M 52.0  100   0 0.2 100   0   0   0 0.41 0.97 0.86
02-09 17:04:27 2185M    0     0   930M 52.0  100   0 0.2 100   0   0   0 0.41 0.97 0.86
02-09 17:04:28 2185M    0     0   930M 52.0 84.0 0.2 0.2 100   0   0   0 0.41 0.97 0.86
02-09 17:04:29 2185M    0     0   930M    0     0    0   0 100   0   0   0 0.41 0.97 0.86
02-09 17:04:30 2185M    0     0   930M    0     0  0.2 0.2 100   0   0   0 0.41 0.97 0.86
02-09 17:04:31 2211M    0     0   904M 52.0  132 3.4 1.5  95   0   0   0 0.38 0.95 0.85
02-09 17:04:32 2211M    0     0   904M    0     0   16   0  84   0   0   0 0.38 0.95 0.85
02-09 17:04:33 2217M    0     0   898M    0     0   12 0.3  87   0   0   0 0.38 0.95 0.85
02-09 17:04:34 2223M    0     0   892M    0     0   18 0.5  82   0   0   0 0.38 0.95 0.85
02-09 17:04:35 2185M    0     0   929M    0     0  3.2 1.5  95   0   0   0 0.38 0.95 0.85
02-09 17:04:36 2185M    0     0   930M    0     0  0.2 0.2 100   0   0   0 0.35 0.94 0.85
02-09 17:04:37 2185M    0     0   930M  408  252   0   0 100   0   0   0 0.35 0.94 0.85
02-09 17:04:38 2185M    0     0   930M  220  136   0 0.4 100   0   0   0 0.35 0.94 0.85
02-09 17:04:39 2185M    0     0   930M    0     0    0 0.4 100   0   0   0 0.35 0.94 0.85
02-09 17:04:40 2185M    0     0   930M  220  284 0.2   0 100   0   0   0 0.35 0.94 0.85
02-09 17:04:41 2185M    0     0   930M  188  100   0 0.2 100   0   0   0 0.32 0.92 0.84
02-09 17:04:42 2185M    0     0   930M    0     0  0.2 0.2 100   0   0   0 0.32 0.92 0.84
02-09 17:04:43 2185M    0     0   930M 1144 1288 0.2   0 100   0   0   0 0.32 0.92 0.84
02-09 17:04:44 2185M    0     0   930M  460  252   0 0.4 100   0   0   0 0.32 0.92 0.84
02-09 17:04:45 2185M    0     0   930M  304  204 0.2 0.2 100   0   0   0 0.32 0.92 0.84
02-09 17:04:46 2185M    0     0   930M  732  520 0.2 0.2 100   0   0   0 0.29 0.91 0.84
02-09 17:04:47 2185M    0     0   930M    0     0    0   0 100   0   0   0 0.29 0.91 0.84
02-09 17:04:48 2185M    0     0   930M 84.0 52.0   0 0.4 100   0   0   0 0.29 0.91 0.84
02-09 17:04:49 2185M    0     0   930M  240  912 0.2   0 100   0   0   0 0.29 0.91 0.84
02-09 17:04:50 2185M    0     0   930M    0     0  0.2 0.4  99   0   0   0 0.29 0.91 0.84
